,date,bat_team,bowl_team,runs,wickets,overs,runs_last_5,wickets_last_5,total
47331,2013-05-18,Royal Challengers Bangalore,Chennai Super Kings,40,0,3.5,40,0,106
47332,2013-05-18,Royal Challengers Bangalore,Chennai Super Kings,46,0,3.6,46,0,106
47333,2013-05-18,Royal Challengers Bangalore,Chennai Super Kings,47,0,4.1,47,0,106
47334,2013-05-18,Royal Challengers Bangalore,Chennai Super Kings,48,0,4.2,48,0,106
47335,2013-05-18,Royal Challengers Bangalore,Chennai Super Kings,48,0,4.3,48,0,106
47336,2013-05-18,Royal Challengers Bangalore,Chennai Super Kings,54,0,4.4,54,0,106
47337,2013-05-18,Royal Challengers Bangalore,Chennai Super Kings,60,0,4.5,60,0,106
47338,2013-05-18,Royal Challengers Bangalore,Chennai Super Kings,66,0,4.6,66,0,106
47339,2013-05-18,Royal Challengers Bangalore,Chennai Super Kings,67,0,5.1,63,0,106
47340,2013-05-18,Royal Challengers Bangalore,Chennai Super Kings,67,1,5.2,63,1,106
47341,2013-05-18,Royal Challengers Bangalore,Chennai Super Kings,71,1,5.3,66,1,106
47342,2013-05-18,Royal Challengers Bangalore,Chennai Super Kings,72,1,5.4,67,1,106
47343,2013-05-18,Royal Challengers Bangalore,Chennai Super Kings,76,1,5.5,70,1,106
47344,2013-05-18,Royal Challengers Bangalore,Chennai Super Kings,76,1,5.6,69,1,106
47345,2013-05-18,Royal Challengers Bangalore,Chennai Super Kings,76,2,6.1,68,2,106
47346,2013-05-18,Royal Challengers Bangalore,Chennai Super Kings,76,2,6.2,67,2,106
47347,2013-05-18,Royal Challengers Bangalore,Chennai Super Kings,77,2,6.3,62,2,106
47348,2013-05-18,Royal Challengers Bangalore,Chennai Super Kings,78,2,6.3,62,2,106
47349,2013-05-18,Royal Challengers Bangalore,Chennai Super Kings,82,2,6.4,66,2,106
47350,2013-05-18,Royal Challengers Bangalore,Chennai Super Kings,86,2,6.5,69,2,106
47351,2013-05-18,Royal Challengers Bangalore,Chennai Super Kings,90,2,6.6,73,2,106
47352,2013-05-18,Royal Challengers Bangalore,Chennai Super Kings,90,2,7.1,69,2,106
47353,2013-05-18,Royal Challengers Bangalore,Chennai Super Kings,90,2,7.2,68,2,106
47354,2013-05-18,Royal Challengers Bangalore,Chennai Super Kings,96,2,7.3,73,2,106
47355,2013-05-18,Royal Challengers Bangalore,Chennai Super Kings,96,2,7.4,69,2,106
47356,2013-05-18,Royal Challengers Bangalore,Chennai Super Kings,102,2,7.5,69,2,106
47357,2013-05-18,Royal Challengers Bangalore,Chennai Super Kings,106,2,7.6,72,2,106
47358,2013-05-19,Kolkata Knight Riders,Sunrisers Hyderabad,0,0,0.1,0,0,130
47359,2013-05-19,Kolkata Knight Riders,Sunrisers Hyderabad,4,0,0.2,4,0,130
47360,2013-05-19,Kolkata Knight Riders,Sunrisers Hyderabad,4,0,0.3,4,0,130
47361,2013-05-19,Kolkata Knight Riders,Sunrisers Hyderabad,4,0,0.4,4,0,130
47362,2013-05-19,Kolkata Knight Riders,Sunrisers Hyderabad,5,0,0.5,5,0,130
47363,2013-05-19,Kolkata Knight Riders,Sunrisers Hyderabad,5,0,0.6,5,0,130
47364,2013-05-19,Kolkata Knight Riders,Sunrisers Hyderabad,5,0,1.1,5,0,130
47365,2013-05-19,Kolkata Knight Riders,Sunrisers Hyderabad,5,0,1.2,5,0,130
47366,2013-05-19,Kolkata Knight Riders,Sunrisers Hyderabad,9,0,1.3,9,0,130
47367,2013-05-19,Kolkata Knight Riders,Sunrisers Hyderabad,9,0,1.4,9,0,130
47368,2013-05-19,Kolkata Knight Riders,Sunrisers Hyderabad,9,0,1.5,9,0,130
47369,2013-05-19,Kolkata Knight Riders,Sunrisers Hyderabad,10,0,1.6,10,0,130
47370,2013-05-19,Kolkata Knight Riders,Sunrisers Hyderabad,15,0,2.0,15,0,130
47371,2013-05-19,Kolkata Knight Riders,Sunrisers Hyderabad,15,0,2.1,15,0,130
47372,2013-05-19,Kolkata Knight Riders,Sunrisers Hyderabad,16,0,2.2,16,0,130
47373,2013-05-19,Kolkata Knight Riders,Sunrisers Hyderabad,16,0,2.3,16,0,130
47374,2013-05-19,Kolkata Knight Riders,Sunrisers Hyderabad,17,0,2.4,17,0,130
47375,2013-05-19,Kolkata Knight Riders,Sunrisers Hyderabad,17,0,2.5,17,0,130
47376,2013-05-19,Kolkata Knight Riders,Sunrisers Hyderabad,17,0,2.6,17,0,130
47377,2013-05-19,Kolkata Knight Riders,Sunrisers Hyderabad,19,0,3.1,19,0,130
47378,2013-05-19,Kolkata Knight Riders,Sunrisers Hyderabad,19,0,3.2,19,0,130
47379,2013-05-19,Kolkata Knight Riders,Sunrisers Hyderabad,19,0,3.3,19,0,130
47380,2013-05-19,Kolkata Knight Riders,Sunrisers Hyderabad,19,0,3.4,19,0,130
47381,2013-05-19,Kolkata Knight Riders,Sunrisers Hyderabad,20,0,3.5,20,0,130
47382,2013-05-19,Kolkata Knight Riders,Sunrisers Hyderabad,20,0,3.6,20,0,130
47383,2013-05-19,Kolkata Knight Riders,Sunrisers Hyderabad,21,0,4.1,21,0,130
47384,2013-05-19,Kolkata Knight Riders,Sunrisers Hyderabad,25,0,4.2,25,0,130
47385,2013-05-19,Kolkata Knight Riders,Sunrisers Hyderabad,25,1,4.3,25,1,130
47386,2013-05-19,Kolkata Knight Riders,Sunrisers Hyderabad,26,1,4.4,26,1,130
47387,2013-05-19,Kolkata Knight Riders,Sunrisers Hyderabad,26,1,4.5,26,1,130
47388,2013-05-19,Kolkata Knight Riders,Sunrisers Hyderabad,27,1,4.6,27,1,130
47389,2013-05-19,Kolkata Knight Riders,Sunrisers Hyderabad,27,1,5.1,23,1,130
47390,2013-05-19,Kolkata Knight Riders,Sunrisers Hyderabad,28,1,5.2,24,1,130
47391,2013-05-19,Kolkata Knight Riders,Sunrisers Hyderabad,30,1,5.3,26,1,130
47392,2013-05-19,Kolkata Knight Riders,Sunrisers Hyderabad,31,1,5.3,26,1,130
47393,2013-05-19,Kolkata Knight Riders,Sunrisers Hyderabad,32,1,5.3,27,1,130
47394,2013-05-19,Kolkata Knight Riders,Sunrisers Hyderabad,32,1,5.4,27,1,130
47395,2013-05-19,Kolkata Knight Riders,Sunrisers Hyderabad,33,1,5.5,28,1,130
47396,2013-05-19,Kolkata Knight Riders,Sunrisers Hyderabad,33,1,5.6,24,1,130
47397,2013-05-19,Kolkata Knight Riders,Sunrisers Hyderabad,33,1,6.1,24,1,130
47398,2013-05-19,Kolkata Knight Riders,Sunrisers Hyderabad,33,1,6.2,24,1,130
47399,2013-05-19,Kolkata Knight Riders,Sunrisers Hyderabad,34,1,6.3,24,1,130
47400,2013-05-19,Kolkata Knight Riders,Sunrisers Hyderabad,34,1,6.4,19,1,130
47401,2013-05-19,Kolkata Knight Riders,Sunrisers Hyderabad,38,1,6.5,23,1,130
47402,2013-05-19,Kolkata Knight Riders,Sunrisers Hyderabad,42,1,6.6,26,1,130
47403,2013-05-19,Kolkata Knight Riders,Sunrisers Hyderabad,42,2,7.1,26,2,130
47404,2013-05-19,Kolkata Knight Riders,Sunrisers Hyderabad,43,2,7.2,26,2,130
47405,2013-05-19,Kolkata Knight Riders,Sunrisers Hyderabad,46,2,7.3,29,2,130
47406,2013-05-19,Kolkata Knight Riders,Sunrisers Hyderabad,47,2,7.4,30,2,130
47407,2013-05-19,Kolkata Knight Riders,Sunrisers Hyderabad,47,2,7.5,28,2,130
47408,2013-05-19,Kolkata Knight Riders,Sunrisers Hyderabad,47,2,7.6,28,2,130
47409,2013-05-19,Kolkata Knight Riders,Sunrisers Hyderabad,51,2,8.1,32,2,130
47410,2013-05-19,Kolkata Knight Riders,Sunrisers Hyderabad,51,2,8.2,32,2,130
47411,2013-05-19,Kolkata Knight Riders,Sunrisers Hyderabad,51,2,8.3,31,2,130
47412,2013-05-19,Kolkata Knight Riders,Sunrisers Hyderabad,52,2,8.4,32,2,130
47413,2013-05-19,Kolkata Knight Riders,Sunrisers Hyderabad,52,2,8.5,31,2,130
47414,2013-05-19,Kolkata Knight Riders,Sunrisers Hyderabad,52,2,8.6,27,2,130
47415,2013-05-19,Kolkata Knight Riders,Sunrisers Hyderabad,53,2,9.1,28,1,130
47416,2013-05-19,Kolkata Knight Riders,Sunrisers Hyderabad,53,2,9.2,27,1,130
47417,2013-05-19,Kolkata Knight Riders,Sunrisers Hyderabad,54,2,9.3,28,1,130
47418,2013-05-19,Kolkata Knight Riders,Sunrisers Hyderabad,55,2,9.4,28,1,130
47419,2013-05-19,Kolkata Knight Riders,Sunrisers Hyderabad,55,2,9.5,28,1,130
47420,2013-05-19,Kolkata Knight Riders,Sunrisers Hyderabad,56,2,9.6,28,1,130
47421,2013-05-19,Kolkata Knight Riders,Sunrisers Hyderabad,58,2,10.1,28,1,130
47422,2013-05-19,Kolkata Knight Riders,Sunrisers Hyderabad,58,2,10.2,27,1,130
47423,2013-05-19,Kolkata Knight Riders,Sunrisers Hyderabad,59,2,10.3,27,1,130
47424,2013-05-19,Kolkata Knight Riders,Sunrisers Hyderabad,59,3,10.4,27,2,130
47425,2013-05-19,Kolkata Knight Riders,Sunrisers Hyderabad,59,3,10.5,26,2,130
47426,2013-05-19,Kolkata Knight Riders,Sunrisers Hyderabad,60,3,10.6,27,2,130
47427,2013-05-19,Kolkata Knight Riders,Sunrisers Hyderabad,62,3,11.1,29,2,130
47428,2013-05-19,Kolkata Knight Riders,Sunrisers Hyderabad,62,3,11.2,29,2,130
47429,2013-05-19,Kolkata Knight Riders,Sunrisers Hyderabad,63,3,11.3,29,2,130
47430,2013-05-19,Kolkata Knight Riders,Sunrisers Hyderabad,64,3,11.4,30,2,130
47431,2013-05-19,Kolkata Knight Riders,Sunrisers Hyderabad,65,3,11.5,27,2,130
47432,2013-05-19,Kolkata Knight Riders,Sunrisers Hyderabad,66,3,11.6,24,2,130
47433,2013-05-19,Kolkata Knight Riders,Sunrisers Hyderabad,67,3,12.1,25,1,130
47434,2013-05-19,Kolkata Knight Riders,Sunrisers Hyderabad,71,3,12.2,28,1,130
47435,2013-05-19,Kolkata Knight Riders,Sunrisers Hyderabad,71,3,12.3,25,1,130
47436,2013-05-19,Kolkata Knight Riders,Sunrisers Hyderabad,73,3,12.4,26,1,130
47437,2013-05-19,Kolkata Knight Riders,Sunrisers Hyderabad,73,3,12.5,26,1,130
47438,2013-05-19,Kolkata Knight Riders,Sunrisers Hyderabad,74,3,12.6,27,1,130
47439,2013-05-19,Kolkata Knight Riders,Sunrisers Hyderabad,78,3,13.1,27,1,130
47440,2013-05-19,Kolkata Knight Riders,Sunrisers Hyderabad,79,3,13.2,28,1,130
47441,2013-05-19,Kolkata Knight Riders,Sunrisers Hyderabad,79,3,13.3,28,1,130
47442,2013-05-19,Kolkata Knight Riders,Sunrisers Hyderabad,80,3,13.4,28,1,130
47443,2013-05-19,Kolkata Knight Riders,Sunrisers Hyderabad,80,3,13.5,28,1,130
47444,2013-05-19,Kolkata Knight Riders,Sunrisers Hyderabad,80,3,13.6,28,1,130
47445,2013-05-19,Kolkata Knight Riders,Sunrisers Hyderabad,81,3,14.1,28,1,130
47446,2013-05-19,Kolkata Knight Riders,Sunrisers Hyderabad,82,3,14.2,29,1,130
47447,2013-05-19,Kolkata Knight Riders,Sunrisers Hyderabad,83,3,14.3,29,1,130
47448,2013-05-19,Kolkata Knight Riders,Sunrisers Hyderabad,87,3,14.4,32,1,130
47449,2013-05-19,Kolkata Knight Riders,Sunrisers Hyderabad,88,3,14.5,33,1,130
47450,2013-05-19,Kolkata Knight Riders,Sunrisers Hyderabad,89,3,14.6,33,1,130
47451,2013-05-19,Kolkata Knight Riders,Sunrisers Hyderabad,89,4,15.1,31,2,130
47452,2013-05-19,Kolkata Knight Riders,Sunrisers Hyderabad,90,4,15.2,32,2,130
47453,2013-05-19,Kolkata Knight Riders,Sunrisers Hyderabad,94,4,15.3,35,2,130
47454,2013-05-19,Kolkata Knight Riders,Sunrisers Hyderabad,94,4,15.4,35,1,130
47455,2013-05-19,Kolkata Knight Riders,Sunrisers Hyderabad,94,4,15.5,35,1,130
47456,2013-05-19,Kolkata Knight Riders,Sunrisers Hyderabad,95,4,15.6,35,1,130
47457,2013-05-19,Kolkata Knight Riders,Sunrisers Hyderabad,95,5,16.1,33,2,130
